Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Ren,Blaze,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,281
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Blaze,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,285
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Ren,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,289
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Fondue,Blaze,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,293
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Blaze,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,297
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Fondue,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,301
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Ren,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,305
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Drop,Billy,Blaze,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,313
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Defense,Throwaway,,,Anonymous,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,389
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Billy,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,393
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Catch,Ren,Blaze,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,397
2022-10-12 09:57,Cav Cup,Navy x,139,O,3,1,Offense,Goal,Blaze,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,401
2022-10-12 09:57,Cav Cup,Navy x,6,D,3,2,Defense,PullOb,,,Sam,,Lebron,Chris,Ian,Gekken,Sam,Zla,Booboo,,,,,,,,,,,,,,,,,,,,,,517
2022-10-12 09:57,Cav Cup,Navy x,6,D,3,2,Defense,Goal,,,Anonymous,,Lebron,Chris,Ian,Gekken,Sam,Zla,Booboo,,,,,,,,,,,,,,,,,,,,,,521
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Billy,Ian,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,520
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Ian,Billy,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,529
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Billy,Ian,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,533
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Ian,Billy,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,537
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Billy,Juice,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,541
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Juice,Gbar,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,545
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Gbar,Ian,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,549
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Ian,Gbar,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,553
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Catch,Gbar,Ian,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,557
2022-10-12 09:57,Cav Cup,Navy x,43,O,4,2,Offense,Goal,Ian,Levy,,,Billy,Ian,Levy,Juice,Fondue,Gbar,Booboo,,,,,,,,,,,,,,,,,,,,,,561
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,Pull,,,Ochen,5.986,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,773
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,D,,,Neil,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,777
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Ty,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,781
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ty,Ochen,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,785
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Throwaway,Ochen,Anonymous,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,789
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,D,,,Juice,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,793
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Chris,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,901
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Chris,Ochen,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,905
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Neil,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,909
